churn_rate,node_count,duration,faulty_rate,object_count,chunk_n,chunk_k,fragment_n,fragment_k,cache_sec,targeted_count,data_lost,targeted,repair,alive_count
4,100000,315360000,0,100,10,8,80,32,0,600,98,38241,803051.375,80
4,100000,315360000,0,100,10,8,80,32,0,500,97,33058,803039.375,80
4,100000,315360000,0,100,10,8,80,32,0,800,100,47284,802991.375,80
4,100000,315360000,0,100,10,8,80,32,0,850,100,49511,802953,77
4,100000,315360000,0,100,10,8,80,32,0,900,100,51371,802950.125,80
4,100000,315360000,0,100,10,8,80,32,0,250,50,18185,803130.625,77
4,100000,315360000,0,100,10,8,80,32,0,750,100,45137,803049.625,80
4,100000,315360000,0,100,12,8,80,32,0,250,8,18225,963752.625,80
4,100000,315360000,0,100,10,8,80,32,0,500,94,33055,803064.375,80
4,100000,315360000,0,100,10,8,80,32,0,850,100,49478,802966.625,79
4,100000,315360000,0,100,10,8,80,32,0,950,100,53262,802932.75,80
4,100000,315360000,0,100,10,8,80,32,0,800,100,47251,802985.875,79
4,100000,315360000,0,100,12,8,80,32,0,750,96,45044,963649,80
4,100000,315360000,0,100,12,8,80,32,0,600,80,38169,963685.125,79
4,100000,315360000,0,100,12,8,80,32,0,100,0,0,963794.5,80
4,100000,315360000,0,100,12,8,80,32,0,300,15,21357,963754.75,80
4,100000,315360000,0,100,12,8,80,32,0,350,32,24405,963688.75,80
4,100000,315360000,0,100,14,8,80,32,0,0,0,0,1124443,80
4,100000,315360000,0,100,12,8,80,32,0,600,81,38265,963662.75,80
4,100000,315360000,0,100,100,100,3,1,4294967295,750,100,2228,11993.200000215364,3
4,100000,315360000,0,100,100,100,3,1,4294967295,250,92,749,11987.52000021524,3
4,100000,315360000,0,100,100,100,3,1,4294967295,850,100,2509,12001.29000021554,3
4,100000,315360000,0,100,100,100,3,1,4294967295,750,100,2219,11973.610000214936,3
4,100000,315360000,0,100,100,100,3,1,4294967295,600,100,1791,12021.150000215974,3
4,100000,315360000,0,100,100,100,3,1,4294967295,650,100,1932,11993.560000215371,3
